driver_gender,driver_age,driver_race,stop_duration,drugs_related_stop,violation,stop_outcome
M,28,Hispanic,30+ Min,FALSE,Moving violation,Arrest Driver
F,32,White,0-15 Min,FALSE,Speeding,Arrest Driver
M,19,White,30+ Min,FALSE,Equipment,Arrest Passenger
M,28,White,30+ Min,TRUE,Speeding,Arrest Passenger
M,28,Hispanic,16-30 Min,FALSE,Equipment,Arrest Passenger
M,19,White,16-30 Min,FALSE,Equipment,Arrest Driver
M,37,White,16-30 Min,FALSE,Other,Arrest Driver
M,23,White,30+ Min,FALSE,Moving violation,Arrest Driver
M,25,White,16-30 Min,FALSE,Registration/plates,Arrest Driver
M,53,White,16-30 Min,FALSE,Moving violation,Arrest Driver
F,51,White,30+ Min,FALSE,Other,Arrest Driver
M,21,White,0-15 Min,FALSE,Other,Arrest Driver
M,21,Hispanic,0-15 Min,FALSE,Speeding,Arrest Driver
M,34,White,0-15 Min,TRUE,Equipment,Arrest Driver
F,40,White,16-30 Min,FALSE,Moving violation,Arrest Driver
M,30,Hispanic,16-30 Min,FALSE,Registration/plates,Arrest Driver
M,40,Hispanic,30+ Min,FALSE,Moving violation,Arrest Driver
M,23,White,16-30 Min,FALSE,Speeding,Arrest Driver
M,25,White,30+ Min,FALSE,Other,Arrest Driver
M,25,White,16-30 Min,FALSE,Equipment,Arrest Driver
F,31,Hispanic,16-30 Min,FALSE,Equipment,Arrest Passenger
M,33,White,16-30 Min,FALSE,Speeding,Arrest Driver
M,35,White,0-15 Min,FALSE,Speeding,Arrest Driver
M,22,White,0-15 Min,FALSE,Equipment,Arrest Driver
F,34,Black,0-15 Min,FALSE,Equipment,Arrest Driver
M,37,White,0-15 Min,FALSE,Equipment,Arrest Driver
F,27,Black,30+ Min,FALSE,Equipment,Arrest Passenger
F,22,Black,30+ Min,FALSE,Moving violation,Arrest Passenger
F,24,Asian,30+ Min,TRUE,Speeding,Arrest Passenger
F,37,White,16-30 Min,FALSE,Registration/plates,Arrest Driver
F,22,Black,0-15 Min,FALSE,Speeding,Arrest Driver
M,42,White,30+ Min,FALSE,Speeding,Arrest Driver
M,25,Black,0-15 Min,FALSE,Equipment,Arrest Driver
M,50,White,30+ Min,FALSE,Equipment,Arrest Driver
M,30,White,30+ Min,FALSE,Equipment,Arrest Passenger
M,33,White,30+ Min,FALSE,Other,Arrest Driver
M,30,Hispanic,30+ Min,FALSE,Equipment,Arrest Driver
M,22,White,16-30 Min,FALSE,Speeding,Arrest Driver
F,34,Hispanic,16-30 Min,FALSE,Moving violation,Arrest Passenger
F,23,White,16-30 Min,FALSE,Moving violation,Arrest Driver
M,59,White,30+ Min,FALSE,Equipment,Arrest Passenger
M,37,Black,16-30 Min,FALSE,Equipment,Arrest Driver
F,28,White,30+ Min,FALSE,Moving violation,Arrest Passenger
M,29,White,16-30 Min,FALSE,Speeding,Arrest Driver
M,46,Hispanic,16-30 Min,FALSE,Registration/plates,Arrest Driver
M,22,Black,16-30 Min,FALSE,Equipment,Arrest Driver
M,20,Asian,16-30 Min,FALSE,Moving violation,Arrest Passenger
F,52,White,0-15 Min,FALSE,Moving violation,Arrest Driver
M,25,White,0-15 Min,FALSE,Speeding,Arrest Driver
M,26,Hispanic,16-30 Min,FALSE,Moving violation,Arrest Driver
M,28,White,16-30 Min,FALSE,Moving violation,Arrest Driver
F,24,White,16-30 Min,FALSE,Equipment,Arrest Driver
M,23,White,0-15 Min,FALSE,Equipment,Arrest Passenger
M,41,Black,30+ Min,FALSE,Equipment,Arrest Driver
F,39,White,16-30 Min,FALSE,Moving violation,Arrest Driver
F,30,White,0-15 Min,FALSE,Registration/plates,Arrest Driver
M,25,Black,30+ Min,FALSE,Moving violation,Arrest Driver
M,23,White,16-30 Min,FALSE,Speeding,Arrest Driver
M,23,White,16-30 Min,FALSE,Moving violation,Arrest Driver
M,29,White,30+ Min,FALSE,Moving violation,Arrest Driver
M,36,Black,16-30 Min,FALSE,Moving violation,Arrest Driver
M,39,White,0-15 Min,FALSE,Moving violation,Arrest Driver
M,32,Hispanic,16-30 Min,FALSE,Registration/plates,Arrest Driver
F,39,White,16-30 Min,FALSE,Moving violation,Arrest Driver
M,35,Black,0-15 Min,FALSE,Equipment,Arrest Driver
F,35,White,0-15 Min,FALSE,Equipment,Arrest Passenger
M,25,White,0-15 Min,TRUE,Moving violation,Arrest Driver
M,25,White,30+ Min,FALSE,Moving violation,Arrest Driver
M,28,White,0-15 Min,FALSE,Speeding,Arrest Driver
M,23,White,0-15 Min,FALSE,Equipment,Arrest Driver
M,24,White,30+ Min,FALSE,Moving violation,Arrest Driver
M,50,White,30+ Min,FALSE,Speeding,Arrest Passenger
M,29,White,16-30 Min,FALSE,Speeding,Arrest Driver
F,39,White,16-30 Min,FALSE,Equipment,Arrest Passenger
M,27,Black,16-30 Min,FALSE,Moving violation,Arrest Driver
M,54,Hispanic,16-30 Min,FALSE,Moving violation,Arrest Driver
M,27,Hispanic,30+ Min,FALSE,Moving violation,Arrest Driver
M,50,Hispanic,16-30 Min,FALSE,Moving violation,Arrest Driver
M,26,Hispanic,16-30 Min,FALSE,Equipment,Arrest Driver
M,24,White,16-30 Min,FALSE,Other,Arrest Driver
M,38,Hispanic,0-15 Min,FALSE,Equipment,Arrest Driver
F,30,Black,30+ Min,FALSE,Equipment,Arrest Passenger
M,20,Hispanic,0-15 Min,FALSE,Registration/plates,Arrest Driver
M,26,Black,30+ Min,FALSE,Equipment,Arrest Passenger
M,21,White,0-15 Min,FALSE,Speeding,Arrest Driver
M,26,White,0-15 Min,FALSE,Registration/plates,Arrest Driver
M,26,Black,16-30 Min,FALSE,Registration/plates,Arrest Driver
F,52,Black,16-30 Min,FALSE,Speeding,Arrest Driver
F,32,White,30+ Min,FALSE,Registration/plates,Arrest Driver
F,24,Black,16-30 Min,FALSE,Registration/plates,Arrest Driver
M,31,Black,30+ Min,FALSE,Other,Arrest Driver
M,19,White,16-30 Min,FALSE,Speeding,Arrest Driver
M,38,White,16-30 Min,FALSE,Other,Arrest Driver
M,21,Black,0-15 Min,FALSE,Registration/plates,Arrest Driver
M,21,Hispanic,0-15 Min,FALSE,Moving violation,Arrest Driver
M,22,White,30+ Min,TRUE,Moving violation,Arrest Driver
M,51,White,30+ Min,FALSE,Speeding,Arrest Driver
F,47,Asian,30+ Min,FALSE,Registration/plates,Arrest Driver
M,38,White,16-30 Min,FALSE,Registration/plates,Arrest Driver
M,34,White,30+ Min,FALSE,Other,Arrest Driver
M,52,White,16-30 Min,FALSE,Speeding,Arrest Driver
F,58,White,16-30 Min,FALSE,Moving violation,Arrest Driver
M,36,Hispanic,30+ Min,TRUE,Equipment,Arrest Driver
M,39,White,16-30 Min,FALSE,Speeding,Arrest Driver
M,20,Black,16-30 Min,FALSE,Equipment,Arrest Driver
F,28,White,0-15 Min,FALSE,Equipment,Arrest Driver
F,20,Black,0-15 Min,FALSE,Speeding,Arrest Passenger
M,24,White,0-15 Min,FALSE,Moving violation,Arrest Driver
M,49,Hispanic,30+ Min,FALSE,Other,Arrest Driver
M,25,White,16-30 Min,FALSE,Other,Arrest Driver
F,25,White,30+ Min,FALSE,Other,Arrest Driver
F,22,White,30+ Min,FALSE,Speeding,Arrest Driver
M,21,Hispanic,16-30 Min,FALSE,Equipment,Arrest Driver
F,22,White,16-30 Min,FALSE,Other,Arrest Driver
M,42,White,0-15 Min,FALSE,Moving violation,Arrest Driver
M,43,White,0-15 Min,FALSE,Other,Arrest Driver
M,50,White,16-30 Min,FALSE,Other,Arrest Driver
M,51,Black,16-30 Min,FALSE,Other,Arrest Driver
M,29,Hispanic,16-30 Min,FALSE,Equipment,Arrest Passenger
M,25,White,0-15 Min,FALSE,Moving violation,Arrest Driver
M,29,White,0-15 Min,FALSE,Moving violation,Arrest Driver
F,18,White,30+ Min,TRUE,Speeding,Arrest Driver
M,43,White,16-30 Min,FALSE,Equipment,Arrest Driver
M,32,White,0-15 Min,FALSE,Speeding,Arrest Driver
