driver_gender,driver_age,driver_race,stop_duration,drugs_related_stop,violation,stop_outcome
M,57,White,0-15 Min,FALSE,Speeding,Citation
M,39,White,0-15 Min,FALSE,Moving violation,Citation
M,54,White,0-15 Min,FALSE,Speeding,Citation
M,48,White,0-15 Min,FALSE,Speeding,Citation
M,18,White,0-15 Min,FALSE,Speeding,Citation
M,23,White,0-15 Min,FALSE,Equipment,Citation
M,27,White,0-15 Min,FALSE,Speeding,Citation
F,25,White,0-15 Min,FALSE,Speeding,Citation
M,29,White,0-15 Min,FALSE,Speeding,Citation
M,25,White,0-15 Min,FALSE,Speeding,Citation
M,42,White,16-30 Min,FALSE,Speeding,Citation
M,50,White,0-15 Min,FALSE,Moving violation,Citation
F,33,Black,0-15 Min,FALSE,Registration/plates,Citation
M,22,White,0-15 Min,FALSE,Speeding,Warning
F,39,White,0-15 Min,FALSE,Speeding,Citation
F,42,White,0-15 Min,FALSE,Speeding,Citation
M,55,White,0-15 Min,FALSE,Moving violation,Warning
M,23,White,0-15 Min,FALSE,Speeding,Citation
M,53,White,0-15 Min,FALSE,Moving violation,Citation
M,18,Hispanic,0-15 Min,FALSE,Speeding,Citation
F,39,Black,0-15 Min,FALSE,Moving violation,Citation
M,22,White,0-15 Min,FALSE,Speeding,Citation
M,19,White,0-15 Min,FALSE,Speeding,Citation
M,41,White,0-15 Min,FALSE,Speeding,Citation
M,42,White,0-15 Min,FALSE,Moving violation,Citation
M,33,White,0-15 Min,FALSE,Speeding,Citation
M,22,White,0-15 Min,FALSE,Speeding,Citation
M,18,White,0-15 Min,FALSE,Speeding,Citation
M,26,White,16-30 Min,FALSE,Moving violation,Citation
M,30,Asian,0-15 Min,FALSE,Speeding,Citation
M,30,White,0-15 Min,FALSE,Speeding,Citation
M,46,White,0-15 Min,FALSE,Speeding,Citation
F,32,White,0-15 Min,FALSE,Speeding,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
F,31,White,0-15 Min,FALSE,Speeding,Citation
M,18,White,0-15 Min,FALSE,Speeding,Citation
M,23,White,30+ Min,FALSE,Moving violation,Arrest Driver
M,51,White,0-15 Min,FALSE,Speeding,Citation
F,55,White,30+ Min,FALSE,Moving violation,Citation
F,62,White,0-15 Min,FALSE,Equipment,N/D
M,26,White,0-15 Min,FALSE,Speeding,Citation
M,22,White,30+ Min,FALSE,Other,Citation
M,32,White,16-30 Min,FALSE,Moving violation,Citation
F,43,White,0-15 Min,FALSE,Speeding,Citation
M,21,White,0-15 Min,FALSE,Moving violation,Arrest Driver
M,28,White,0-15 Min,FALSE,Speeding,Citation
M,47,White,0-15 Min,FALSE,Speeding,Citation
F,49,White,0-15 Min,FALSE,Speeding,Citation
M,35,Hispanic,16-30 Min,FALSE,Moving violation,Citation
M,55,White,0-15 Min,FALSE,Speeding,Citation
M,26,White,16-30 Min,FALSE,Speeding,Citation
M,26,White,0-15 Min,FALSE,Speeding,Arrest Driver
M,20,White,0-15 Min,FALSE,Equipment,Citation
F,48,White,0-15 Min,FALSE,Moving violation,Citation
F,32,White,0-15 Min,FALSE,Speeding,Citation
F,26,Black,16-30 Min,FALSE,Moving violation,Arrest Driver
M,46,Black,0-15 Min,FALSE,Speeding,Citation
M,22,White,0-15 Min,FALSE,Speeding,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
M,46,White,0-15 Min,FALSE,Speeding,Citation
M,26,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,50,Black,0-15 Min,FALSE,Speeding,Citation
M,45,White,16-30 Min,FALSE,Speeding,Citation
M,47,White,16-30 Min,FALSE,Equipment,Arrest Driver
F,38,White,0-15 Min,FALSE,Speeding,Citation
F,54,White,16-30 Min,FALSE,Speeding,Citation
M,69,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
M,27,White,0-15 Min,FALSE,Speeding,Citation
M,55,White,0-15 Min,FALSE,Speeding,Citation
M,52,White,0-15 Min,FALSE,Speeding,Citation
F,55,White,0-15 Min,FALSE,Speeding,Citation
M,38,White,0-15 Min,FALSE,Speeding,Citation
M,27,White,0-15 Min,FALSE,Equipment,Citation
M,51,White,0-15 Min,FALSE,Speeding,Citation
M,51,White,0-15 Min,FALSE,Speeding,Citation
M,34,White,0-15 Min,FALSE,Speeding,Citation
M,34,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,22,White,0-15 Min,FALSE,Moving violation,Citation
M,23,White,0-15 Min,FALSE,Moving violation,Citation
F,17,White,0-15 Min,FALSE,Speeding,Citation
F,40,White,0-15 Min,FALSE,Speeding,Citation
F,22,White,0-15 Min,FALSE,Speeding,Citation
M,17,White,16-30 Min,FALSE,Equipment,Citation
F,41,White,0-15 Min,FALSE,Speeding,Citation
M,55,Black,0-15 Min,FALSE,Speeding,Citation
M,25,Black,30+ Min,FALSE,Moving violation,Arrest Driver
F,56,White,16-30 Min,FALSE,Speeding,Citation
M,26,White,0-15 Min,FALSE,Speeding,Citation
M,32,White,0-15 Min,FALSE,Speeding,Citation
M,22,White,0-15 Min,FALSE,Speeding,Citation
M,41,White,0-15 Min,FALSE,Speeding,Citation
M,37,White,0-15 Min,FALSE,Speeding,Citation
M,31,White,0-15 Min,FALSE,Speeding,Citation
M,37,Hispanic,16-30 Min,FALSE,Moving violation,Citation
M,21,White,0-15 Min,FALSE,Equipment,N/D
M,33,Black,0-15 Min,FALSE,Moving violation,Citation
F,19,White,0-15 Min,FALSE,Speeding,Citation
M,20,Asian,0-15 Min,FALSE,Speeding,Citation
M,35,White,16-30 Min,FALSE,Speeding,Citation
M,50,White,0-15 Min,FALSE,Speeding,Citation
F,18,White,0-15 Min,FALSE,Speeding,Citation
M,48,White,0-15 Min,FALSE,Moving violation,Citation
M,42,White,0-15 Min,FALSE,Moving violation,Citation
M,23,White,0-15 Min,FALSE,Speeding,Citation
F,56,White,0-15 Min,FALSE,Moving violation,Citation
M,32,White,0-15 Min,FALSE,Moving violation,Citation
M,28,White,0-15 Min,FALSE,Equipment,Citation
F,36,Asian,0-15 Min,FALSE,Speeding,Citation
M,54,White,0-15 Min,FALSE,Speeding,Citation
M,34,White,0-15 Min,FALSE,Moving violation,Citation
M,37,White,16-30 Min,FALSE,Moving violation,Citation
F,22,White,0-15 Min,FALSE,Speeding,Citation
F,20,White,16-30 Min,FALSE,Speeding,Citation
F,29,White,0-15 Min,FALSE,Speeding,Citation
M,21,White,16-30 Min,FALSE,Speeding,Citation
M,26,Black,16-30 Min,TRUE,Registration/plates,Citation
M,45,White,16-30 Min,FALSE,Speeding,Citation
F,24,White,0-15 Min,FALSE,Speeding,Citation
M,48,White,0-15 Min,FALSE,Speeding,Citation
M,32,White,16-30 Min,FALSE,Speeding,Citation
M,28,White,0-15 Min,FALSE,Speeding,Citation
F,17,White,0-15 Min,FALSE,Speeding,Citation
F,29,White,0-15 Min,FALSE,Speeding,Citation
M,45,White,0-15 Min,FALSE,Speeding,Citation
M,21,Asian,0-15 Min,FALSE,Speeding,Citation
M,36,White,0-15 Min,FALSE,Speeding,Citation
F,47,White,0-15 Min,FALSE,Moving violation,Citation
M,29,White,0-15 Min,FALSE,Speeding,Citation
M,48,White,30+ Min,FALSE,Moving violation,Arrest Driver
F,27,White,0-15 Min,FALSE,Registration/plates,Citation
M,58,White,0-15 Min,FALSE,Speeding,Citation
M,39,White,0-15 Min,FALSE,Speeding,Citation
F,18,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,16-30 Min,TRUE,Equipment,Citation
M,20,White,0-15 Min,FALSE,Moving violation,Citation
M,36,White,0-15 Min,FALSE,Speeding,Citation
M,42,White,0-15 Min,FALSE,Speeding,Citation
M,35,White,0-15 Min,FALSE,Speeding,Citation
M,33,White,0-15 Min,FALSE,Speeding,Citation
F,20,White,0-15 Min,FALSE,Speeding,Citation
M,51,White,16-30 Min,FALSE,Speeding,Citation
M,47,White,0-15 Min,FALSE,Speeding,Citation
F,53,White,0-15 Min,FALSE,Moving violation,Citation
M,19,Black,0-15 Min,FALSE,Speeding,Citation
M,32,White,0-15 Min,FALSE,Speeding,Citation
M,49,White,0-15 Min,FALSE,Speeding,Citation
M,50,White,0-15 Min,FALSE,Speeding,Citation
M,28,White,0-15 Min,FALSE,Speeding,Citation
M,28,White,0-15 Min,FALSE,Speeding,Citation
M,35,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
F,24,Asian,0-15 Min,FALSE,Speeding,Citation
M,19,White,0-15 Min,FALSE,Speeding,Citation
F,45,White,0-15 Min,FALSE,Speeding,Citation
F,24,Asian,16-30 Min,FALSE,Speeding,Citation
M,26,White,0-15 Min,FALSE,Speeding,Citation
F,18,Asian,16-30 Min,FALSE,Speeding,Citation
M,29,White,0-15 Min,FALSE,Speeding,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
M,29,White,0-15 Min,FALSE,Speeding,Citation
M,43,Black,16-30 Min,FALSE,Registration/plates,Arrest Driver
F,31,White,0-15 Min,FALSE,Speeding,Citation
M,26,White,0-15 Min,FALSE,Speeding,Citation
M,33,White,16-30 Min,FALSE,Speeding,Arrest Driver
M,59,White,0-15 Min,FALSE,Speeding,Citation
M,39,Black,0-15 Min,FALSE,Speeding,Citation
M,47,White,0-15 Min,FALSE,Speeding,Citation
M,57,White,0-15 Min,FALSE,Moving violation,Citation
F,27,White,0-15 Min,FALSE,Moving violation,Citation
F,47,White,16-30 Min,FALSE,Other,No Action
M,19,White,16-30 Min,FALSE,Speeding,Citation
M,43,White,0-15 Min,FALSE,Speeding,Citation
M,44,White,16-30 Min,FALSE,Equipment,Citation
M,40,White,16-30 Min,FALSE,Moving violation,Warning
M,52,White,16-30 Min,FALSE,Moving violation,Warning
M,55,Black,16-30 Min,FALSE,Moving violation,Warning
M,67,White,0-15 Min,FALSE,Speeding,Citation
M,25,White,0-15 Min,FALSE,Speeding,Citation
F,42,White,0-15 Min,FALSE,Speeding,Citation
F,20,White,0-15 Min,FALSE,Speeding,Citation
M,25,White,0-15 Min,FALSE,Equipment,Citation
M,36,White,0-15 Min,FALSE,Moving violation,Warning
M,34,White,16-30 Min,FALSE,Other,No Action
M,22,White,0-15 Min,FALSE,Other,No Action
M,21,White,0-15 Min,FALSE,Speeding,Citation
M,28,White,0-15 Min,FALSE,Speeding,Citation
M,24,Black,16-30 Min,TRUE,Moving violation,Citation
M,18,Black,0-15 Min,FALSE,Moving violation,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
M,31,White,16-30 Min,FALSE,Speeding,Citation
M,27,White,0-15 Min,FALSE,Speeding,Citation
F,33,White,0-15 Min,FALSE,Speeding,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
M,41,White,16-30 Min,FALSE,Speeding,Citation
M,37,White,0-15 Min,FALSE,Moving violation,Citation
M,23,White,16-30 Min,FALSE,Speeding,Arrest Driver
M,42,White,0-15 Min,FALSE,Speeding,Citation
F,35,White,0-15 Min,FALSE,Speeding,Citation
M,38,White,16-30 Min,FALSE,Equipment,Arrest Driver
M,33,White,16-30 Min,FALSE,Speeding,Citation
M,44,Black,30+ Min,FALSE,Moving violation,Citation
M,81,White,0-15 Min,FALSE,Speeding,Citation
M,39,White,0-15 Min,FALSE,Speeding,Citation
M,68,White,0-15 Min,FALSE,Moving violation,Citation
F,53,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
M,35,White,0-15 Min,FALSE,Speeding,Citation
M,29,White,0-15 Min,FALSE,Speeding,Citation
M,24,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
M,26,White,0-15 Min,FALSE,Speeding,Citation
F,48,White,0-15 Min,FALSE,Speeding,N/D
M,17,White,0-15 Min,FALSE,Speeding,Citation
M,52,White,16-30 Min,FALSE,Registration/plates,Arrest Driver
F,29,White,0-15 Min,FALSE,Speeding,Citation
M,17,White,0-15 Min,FALSE,Speeding,Citation
M,22,White,0-15 Min,FALSE,Speeding,Citation
M,32,Black,16-30 Min,FALSE,Speeding,Arrest Driver
M,23,Black,0-15 Min,FALSE,Speeding,Citation
F,20,White,0-15 Min,FALSE,Speeding,Citation
M,64,Black,0-15 Min,FALSE,Speeding,Citation
F,55,White,0-15 Min,FALSE,Speeding,Citation
M,34,White,0-15 Min,FALSE,Speeding,Citation
M,32,White,0-15 Min,FALSE,Speeding,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
F,42,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,18,Black,0-15 Min,FALSE,Equipment,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
M,34,White,0-15 Min,FALSE,Speeding,Citation
M,30,White,0-15 Min,FALSE,Speeding,Citation
M,40,White,30+ Min,TRUE,Speeding,Citation
M,31,White,0-15 Min,FALSE,Speeding,Citation
M,54,Black,0-15 Min,FALSE,Speeding,Citation
F,25,White,0-15 Min,FALSE,Speeding,Citation
M,28,White,16-30 Min,FALSE,Equipment,Citation
M,54,White,0-15 Min,FALSE,Speeding,Citation
M,30,White,0-15 Min,FALSE,Equipment,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
M,32,White,16-30 Min,FALSE,Registration/plates,Arrest Driver
M,53,White,0-15 Min,FALSE,Speeding,Citation
M,35,White,16-30 Min,FALSE,Speeding,Citation
F,42,Black,16-30 Min,FALSE,Speeding,Citation
M,17,Black,0-15 Min,FALSE,Speeding,Citation
M,31,White,0-15 Min,FALSE,Speeding,Citation
F,47,White,16-30 Min,FALSE,Speeding,Citation
M,22,White,0-15 Min,FALSE,Speeding,Citation
M,76,Asian,0-15 Min,FALSE,Speeding,Citation
M,31,White,0-15 Min,FALSE,Speeding,Citation
M,23,White,0-15 Min,FALSE,Speeding,Citation
M,53,White,0-15 Min,FALSE,Speeding,Citation
M,19,Black,0-15 Min,FALSE,Speeding,Citation
F,43,White,16-30 Min,FALSE,Equipment,Citation
M,28,White,0-15 Min,FALSE,Speeding,Citation
M,33,White,0-15 Min,FALSE,Speeding,Citation
F,37,White,0-15 Min,FALSE,Speeding,Citation
F,30,White,0-15 Min,FALSE,Speeding,Citation
M,22,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,34,White,0-15 Min,FALSE,Speeding,Citation
F,36,White,0-15 Min,FALSE,Speeding,Citation
M,23,White,0-15 Min,FALSE,Speeding,Citation
M,41,Asian,0-15 Min,FALSE,Speeding,Citation
M,39,White,16-30 Min,FALSE,Equipment,Citation
M,39,White,0-15 Min,FALSE,Moving violation,Citation
M,23,Asian,16-30 Min,FALSE,Speeding,Citation
F,47,White,0-15 Min,FALSE,Speeding,Citation
M,25,White,0-15 Min,FALSE,Speeding,Citation
M,25,Hispanic,0-15 Min,FALSE,Registration/plates,Citation
M,20,Black,0-15 Min,FALSE,Speeding,Citation
M,27,White,0-15 Min,FALSE,Equipment,N/D
M,36,White,0-15 Min,FALSE,Speeding,Warning
M,33,White,0-15 Min,FALSE,Speeding,Citation
F,38,White,0-15 Min,FALSE,Speeding,Citation
F,38,White,0-15 Min,FALSE,Speeding,Citation
M,56,White,0-15 Min,FALSE,Speeding,Citation
F,36,White,0-15 Min,FALSE,Speeding,Citation
M,23,Black,0-15 Min,FALSE,Speeding,Citation
M,25,White,0-15 Min,FALSE,Speeding,Citation
F,52,White,0-15 Min,FALSE,Speeding,Citation
M,22,White,0-15 Min,FALSE,Speeding,Citation
F,20,White,0-15 Min,FALSE,Speeding,Citation
M,35,White,0-15 Min,FALSE,Speeding,Citation
M,25,White,16-30 Min,FALSE,Speeding,Citation
M,43,White,16-30 Min,FALSE,Speeding,Citation
M,28,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,25,White,16-30 Min,FALSE,Speeding,Citation
M,25,White,16-30 Min,FALSE,Speeding,Citation
F,27,White,0-15 Min,FALSE,Speeding,Citation
M,41,White,0-15 Min,FALSE,Speeding,Citation
M,48,White,0-15 Min,FALSE,Moving violation,Citation
M,49,White,16-30 Min,FALSE,Speeding,Citation
M,18,White,0-15 Min,FALSE,Speeding,Citation
M,63,White,16-30 Min,FALSE,Speeding,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
M,27,White,0-15 Min,FALSE,Speeding,Citation
M,18,Black,0-15 Min,FALSE,Moving violation,Citation
M,25,White,0-15 Min,FALSE,Moving violation,Citation
M,34,White,0-15 Min,FALSE,Speeding,Citation
F,23,White,0-15 Min,FALSE,Speeding,Citation
F,56,White,16-30 Min,FALSE,Speeding,Citation
M,22,White,0-15 Min,FALSE,Equipment,Warning
M,52,White,0-15 Min,FALSE,Speeding,Citation
F,19,White,16-30 Min,FALSE,Speeding,Citation
M,18,Black,16-30 Min,FALSE,Speeding,Citation
M,61,White,0-15 Min,FALSE,Speeding,N/D
F,26,White,0-15 Min,FALSE,Equipment,N/D
M,57,White,0-15 Min,FALSE,Speeding,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
F,24,White,0-15 Min,FALSE,Speeding,Citation
F,18,White,0-15 Min,FALSE,Speeding,Citation
F,33,White,0-15 Min,FALSE,Speeding,Citation
M,42,White,0-15 Min,FALSE,Speeding,Citation
F,39,Black,0-15 Min,FALSE,Moving violation,Citation
F,37,White,0-15 Min,FALSE,Speeding,Citation
M,25,Asian,0-15 Min,FALSE,Speeding,Citation
M,18,White,0-15 Min,FALSE,Speeding,Citation
M,33,White,0-15 Min,FALSE,Speeding,Citation
M,46,White,0-15 Min,FALSE,Speeding,Citation
M,30,Black,0-15 Min,FALSE,Speeding,Citation
F,40,Black,30+ Min,FALSE,Moving violation,Arrest Driver
F,22,White,0-15 Min,FALSE,Speeding,Citation
F,36,White,0-15 Min,FALSE,Speeding,Citation
F,20,White,0-15 Min,FALSE,Speeding,Citation
F,50,White,0-15 Min,FALSE,Moving violation,Citation
F,52,White,0-15 Min,FALSE,Speeding,Citation
M,30,White,0-15 Min,FALSE,Speeding,Citation
M,40,White,0-15 Min,FALSE,Moving violation,Citation
M,56,White,0-15 Min,FALSE,Moving violation,Citation
F,40,White,16-30 Min,FALSE,Other,Citation
M,28,White,0-15 Min,FALSE,Speeding,Citation
M,31,White,30+ Min,FALSE,Speeding,Citation
M,24,White,16-30 Min,FALSE,Speeding,Citation
F,20,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
F,40,White,30+ Min,FALSE,Moving violation,Arrest Driver
M,20,Black,0-15 Min,FALSE,Equipment,Citation
M,20,White,30+ Min,FALSE,Moving violation,Arrest Driver
M,21,Black,0-15 Min,FALSE,Equipment,Citation
F,19,White,16-30 Min,FALSE,Speeding,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
M,34,White,0-15 Min,FALSE,Speeding,Citation
M,39,White,0-15 Min,FALSE,Speeding,Citation
M,22,White,0-15 Min,FALSE,Speeding,Citation
F,43,White,0-15 Min,FALSE,Moving violation,Warning
M,43,White,16-30 Min,FALSE,Speeding,Citation
M,36,White,0-15 Min,FALSE,Speeding,Citation
F,38,Asian,0-15 Min,FALSE,Moving violation,Citation
M,21,White,0-15 Min,FALSE,Moving violation,Citation
M,38,White,16-30 Min,FALSE,Speeding,Citation
F,41,White,0-15 Min,FALSE,Speeding,Citation
F,19,White,16-30 Min,FALSE,Speeding,Citation
F,29,White,0-15 Min,FALSE,Speeding,Citation
M,36,White,16-30 Min,FALSE,Speeding,Citation
M,53,Hispanic,0-15 Min,FALSE,Registration/plates,Citation
M,51,White,0-15 Min,FALSE,Moving violation,Citation
M,17,White,0-15 Min,FALSE,Speeding,Citation
F,44,White,0-15 Min,FALSE,Speeding,Citation
M,37,White,30+ Min,FALSE,Speeding,Arrest Driver
M,40,White,0-15 Min,FALSE,Speeding,Citation
F,23,White,0-15 Min,FALSE,Speeding,Citation
M,19,White,16-30 Min,FALSE,Speeding,Citation
M,37,White,0-15 Min,FALSE,Moving violation,Citation
M,27,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
M,41,Other,16-30 Min,FALSE,Moving violation,Citation
M,57,White,0-15 Min,FALSE,Speeding,Citation
M,35,Black,0-15 Min,FALSE,Speeding,Citation
M,18,Black,0-15 Min,FALSE,Speeding,Citation
F,17,White,0-15 Min,FALSE,Speeding,Citation
F,18,Black,30+ Min,FALSE,Registration/plates,Arrest Driver
F,18,Black,30+ Min,FALSE,Registration/plates,Arrest Driver
M,49,Black,0-15 Min,FALSE,Speeding,Citation
M,42,White,0-15 Min,FALSE,Speeding,Citation
M,44,White,0-15 Min,FALSE,Speeding,Citation
M,46,White,0-15 Min,FALSE,Speeding,Citation
M,51,White,0-15 Min,FALSE,Speeding,Citation
M,41,White,0-15 Min,FALSE,Speeding,Citation
M,52,White,0-15 Min,FALSE,Speeding,Citation
M,41,White,0-15 Min,FALSE,Speeding,Citation
F,19,White,0-15 Min,FALSE,Speeding,Citation
F,44,White,0-15 Min,FALSE,Speeding,Citation
M,48,White,16-30 Min,FALSE,Moving violation,Citation
M,43,White,0-15 Min,FALSE,Moving violation,Citation
M,58,White,0-15 Min,FALSE,Speeding,Citation
M,40,White,16-30 Min,FALSE,Speeding,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
M,36,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,16-30 Min,FALSE,Speeding,Citation
F,29,White,30+ Min,FALSE,Moving violation,Arrest Driver
M,19,White,0-15 Min,FALSE,Speeding,Citation
M,52,White,0-15 Min,FALSE,Speeding,Citation
M,25,White,0-15 Min,FALSE,Speeding,Citation
M,28,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,62,Asian,0-15 Min,FALSE,Moving violation,Citation
M,23,Asian,0-15 Min,FALSE,Moving violation,Citation
M,45,White,0-15 Min,FALSE,Speeding,Citation
M,37,White,0-15 Min,FALSE,Speeding,Citation
M,60,White,0-15 Min,FALSE,Speeding,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
M,18,White,0-15 Min,FALSE,Equipment,Citation
M,25,White,0-15 Min,FALSE,Moving violation,Citation
F,22,White,0-15 Min,FALSE,Speeding,Citation
M,18,White,0-15 Min,FALSE,Speeding,Citation
M,28,White,0-15 Min,FALSE,Speeding,Citation
M,39,White,0-15 Min,FALSE,Speeding,N/D
M,21,White,0-15 Min,FALSE,Speeding,Citation
M,23,White,0-15 Min,FALSE,Speeding,Citation
F,53,White,0-15 Min,FALSE,Speeding,Citation
M,22,White,0-15 Min,FALSE,Moving violation,Citation
F,27,White,0-15 Min,FALSE,Speeding,Citation
M,23,Black,0-15 Min,FALSE,Speeding,Citation
M,28,White,0-15 Min,FALSE,Speeding,Citation
M,62,White,0-15 Min,FALSE,Speeding,Citation
M,25,Black,0-15 Min,FALSE,Speeding,Citation
M,44,White,0-15 Min,FALSE,Speeding,Citation
F,22,White,0-15 Min,FALSE,Moving violation,Citation
F,30,White,0-15 Min,FALSE,Speeding,Citation
M,41,Black,0-15 Min,FALSE,Speeding,Citation
M,38,White,0-15 Min,FALSE,Speeding,Citation
F,17,White,16-30 Min,FALSE,Moving violation,Citation
F,20,White,0-15 Min,FALSE,Moving violation,Citation
M,23,White,0-15 Min,FALSE,Speeding,Citation
M,53,White,0-15 Min,FALSE,Speeding,Citation
M,29,White,0-15 Min,FALSE,Speeding,Citation
M,22,White,0-15 Min,FALSE,Moving violation,Citation
F,35,White,0-15 Min,FALSE,Speeding,Citation
F,28,White,0-15 Min,FALSE,Speeding,Citation
F,25,White,0-15 Min,FALSE,Speeding,Citation
M,47,White,0-15 Min,FALSE,Speeding,Citation
M,38,White,30+ Min,FALSE,Speeding,Citation
M,55,White,0-15 Min,FALSE,Speeding,Citation
M,44,White,0-15 Min,FALSE,Speeding,Citation
M,55,Asian,16-30 Min,FALSE,Speeding,Citation
M,24,White,16-30 Min,FALSE,Moving violation,Arrest Driver
M,32,White,0-15 Min,FALSE,Speeding,Citation
M,18,White,0-15 Min,FALSE,Speeding,Citation
F,18,White,16-30 Min,FALSE,Speeding,Citation
M,38,White,0-15 Min,FALSE,Speeding,Citation
F,33,White,0-15 Min,FALSE,Moving violation,Citation
F,49,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,30+ Min,FALSE,Registration/plates,Citation
M,75,White,0-15 Min,FALSE,Speeding,Citation
F,21,White,0-15 Min,FALSE,Speeding,Citation
M,26,White,30+ Min,TRUE,Moving violation,Arrest Driver
F,20,White,0-15 Min,FALSE,Speeding,Citation
F,41,White,0-15 Min,FALSE,Speeding,Citation
M,22,White,0-15 Min,FALSE,Speeding,Citation
M,46,White,0-15 Min,FALSE,Speeding,Citation
M,63,White,0-15 Min,FALSE,Speeding,Citation
F,20,White,16-30 Min,FALSE,Moving violation,Citation
F,48,White,0-15 Min,FALSE,Equipment,N/D
M,25,White,0-15 Min,FALSE,Equipment,N/D
F,26,White,0-15 Min,FALSE,Speeding,Citation
M,18,White,0-15 Min,FALSE,Moving violation,Citation
M,23,White,0-15 Min,FALSE,Moving violation,Citation
M,34,White,0-15 Min,FALSE,Speeding,Citation
F,34,White,0-15 Min,FALSE,Speeding,Citation
M,28,White,0-15 Min,FALSE,Speeding,Citation
F,26,Black,0-15 Min,FALSE,Speeding,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
M,20,Black,0-15 Min,FALSE,Equipment,Arrest Driver
M,27,Black,0-15 Min,FALSE,Other,Citation
F,19,Black,0-15 Min,FALSE,Speeding,Citation
M,53,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,0-15 Min,FALSE,Moving violation,Citation
M,46,Black,0-15 Min,FALSE,Moving violation,Citation
M,46,Black,16-30 Min,FALSE,Moving violation,Arrest Driver
M,17,White,0-15 Min,FALSE,Speeding,Citation
F,33,Black,0-15 Min,FALSE,Speeding,Citation
M,22,Asian,0-15 Min,FALSE,Speeding,Citation
M,18,White,16-30 Min,FALSE,Speeding,Citation
F,18,Black,0-15 Min,FALSE,Other,Citation
M,25,Black,0-15 Min,FALSE,Speeding,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
F,48,White,0-15 Min,FALSE,Speeding,Citation
F,40,White,16-30 Min,FALSE,Speeding,Citation
